primary_current,secondary_voltage,frequency,temperature,harmonic_content,phase_shift,leakage_current,fault_type
-0.668504633397953,0.06522335207035279,-0.21564024897330114,0.19821059889676285,-0.007270996632922966,-0.9174857513976813,0.12986252649757873,open_circuit
-0.5463890948858656,-0.4244797360153457,-0.06616696583112969,-0.42534952863219855,0.06290812250475158,-0.9471890170620458,-0.10559616099921017,insulation
0.3199956459486101,-0.5351795239459096,0.011200789453610582,-0.12663692237808988,-0.39085923578300463,0.21419116614267375,-0.25236974427738107,saturation
0.6236317712602409,-0.5076564018923018,-0.022507618232118887,-0.48766171933851343,-0.016417045933026453,0.07382341803109793,0.02870364318383542,saturation
-0.28271094547903797,-0.8447238542764292,-0.45269400120316305,-0.04960967977058317,0.2867762399403423,-0.93271407461099,0.12960469978180067,insulation
-0.5177656666230896,0.1776177084594831,-0.052901139033942,-0.2654908196775083,0.19717016605886828,-0.9210060591820801,-0.18148068536869572,open_circuit
-0.8398528059588355,-0.806278935927888,0.2951628102667243,0.04919237767336937,0.1141989353929822,-0.9026463857301249,0.06462789111137834,insulation
-0.1630938094957889,-0.3427129418762301,0.20544731629055946,-0.701484955142788,-0.3874689739637261,-0.7024050971373775,0.02643446336289182,normal
0.2094785018664692,-0.4378480931609236,-0.03376049234772438,0.29667985089997484,0.2576874251242829,0.4427839075647043,-0.1578708922660007,saturation
-0.7997399754266559,-0.09937579486463055,-0.4985914010818604,0.043712885743196095,-0.01619022258358993,-0.8966863296515288,-0.02274441117383144,normal
-0.037388766919204786,-0.8055997739629819,-0.18121126419824662,-0.4935360548763794,-0.6819353145798842,-0.9127839036891682,-0.17227632062098808,insulation
-0.4875019862196303,0.3987660328605097,-0.43579121714893176,0.15423174940377327,-0.4855140629191066,-0.8988448206141281,-0.2260947653742538,open_circuit
0.30824784502532754,-0.4017674959950568,-0.0768566166054967,-0.7699861293130787,-0.06547393235520249,-0.25097953142365503,-0.1012354839276626,saturation
-0.1950341528015671,-0.8701604788854059,0.12902520816837182,0.2570738396143768,0.02014625741868581,-0.9288211739563772,0.015731089729515396,insulation
-0.4937046477855205,0.26083218011365117,-0.34266538165530136,-0.5485588022500738,0.0005520826668765633,-0.7534954520346808,-0.11159158805551594,open_circuit
-0.928842215945856,0.429260049058504,-0.008092106156148304,-0.5007969632065321,-0.29256239220512503,-0.9113309046413882,-0.13910635131850094,open_circuit
-0.46433935563353856,0.8996675685641492,-0.18553777707053598,0.2565892314704519,0.2151652296759654,-0.927394594457698,-0.3360074353931631,open_circuit
-0.767424344330382,-0.15541790214335272,-0.4226641624067611,-0.7461337703406465,-0.35014880354085054,-0.7157140450981728,-0.1274985490180882,open_circuit
-0.16002100896939575,-0.8654607884994289,-0.3305046104335929,-0.11097491934154036,-0.1987413104710152,-0.9124268076986618,0.1459725570565732,insulation
-0.7373914267161578,-0.5102530217492776,-0.14243288411088173,0.011627470029951015,0.06347028816193717,0.01859951335995924,-0.36964056882353935,saturation
0.06074211262372764,-0.8596617087684868,-0.35728970674380633,0.11333800456587251,0.17690420189820055,-0.9617526555275776,-0.4923047900073334,insulation
-0.19175918491628485,-0.29007608392272066,-0.04065445927017919,0.08103524458244316,0.12391217147417688,-0.643664828585409,-0.23113227614642298,normal
-0.7967439804207743,-0.8399888372486344,-0.6125237008798692,0.38019835850281813,-0.25898561915650375,-0.917381831949214,0.2632178651944912,insulation
-0.5927596657587564,0.16504699711462323,-0.22855992645106227,0.22913927892132557,0.19949918337502914,-0.6957137850934163,-0.13404618966242018,open_circuit
-0.7739178321916672,0.8392017109634763,-0.030380232810479413,0.2973887615580457,-0.13114006823958563,-0.9072400261482213,-0.38834682967140327,open_circuit
-0.03249203522080968,-0.903118434901442,-0.21344729097396709,0.07444415434477425,-0.12182626389536261,-0.901203594686896,0.29679302178548306,insulation
-0.5636268362700739,0.6732358151700016,0.10921823724815738,-0.5633144775911728,0.019382797289418552,-0.8799219862361726,0.062002284224100424,open_circuit
-0.9556940930059564,0.3174671007445925,-0.30581723096087643,-0.43093317382765084,-0.11343505866265263,-0.9361076862389046,0.07815626145426302,open_circuit
-0.0561815355238543,0.11733616956440585,-0.30589724915076744,-0.047957598069303,0.07861702497998474,-0.7424650763974432,-0.03700703561704577,normal
-0.34252080007691776,-0.4272185340558739,-0.15478666227822657,-0.20600894305279116,-0.13829514860453343,-0.09765876824526476,-0.30659774489999175,saturation
-0.7728095834936919,0.05995979602666246,-0.1185888737066847,-0.006964860483515745,-0.40026446125846155,-0.6445391590203482,0.07315246265661612,open_circuit
-0.5227760652696362,0.28666313538683685,0.5240138719304923,-0.01715228350681053,-0.3351604959296662,-0.9118977699236931,-0.125477684714101,open_circuit
-0.7607260903619045,0.7194999638797289,-0.25058888549506975,-0.8034168096859112,-0.04298590532881641,-0.921168927396233,0.08808225783355056,open_circuit
-0.9201057023827576,0.8438981249783698,-0.4676150374018988,-0.3883011493408304,-0.05387231687339156,-0.8766216656447132,-0.06264610348069333,open_circuit
-0.5384828982814004,0.016221839230591617,0.3448809626876823,0.04037279644070879,-0.016142740058171845,-0.8928509917476247,0.3115219439226862,open_circuit
-0.5476099843548521,-0.8640741037008259,-0.0013793975266054304,-0.2863036220387818,-0.3320528275361578,-0.8886293453026497,-0.2743464367730147,insulation
0.09766895522262542,0.5415680876877257,0.187954733975495,0.07225448442310434,-0.10457958061669947,-0.5108440240669799,0.057756595727321336,normal
-0.5381067338999312,-0.3728175213717434,-0.16291578043547617,-0.7360339353314319,0.16009781436991966,-0.6832625485625409,0.21183793477214025,normal
-0.3599395428193174,0.15427205863325377,-0.03193570798882206,0.24136177004345583,0.08863049497034103,-0.9229852694529331,-0.24000707937232063,open_circuit
-0.003938496415995196,-0.8204559574646408,-0.1957033355242288,-0.07034732106718944,-0.2658187356239332,-0.9093065810248894,-0.40456516141003707,insulation
-0.7355558737434877,-0.8791617338588903,0.2582919700211619,0.19113887207206592,0.06517376051250334,-0.9280729143322729,-0.059406224474081504,insulation
-0.3173629100959702,-0.4110737719677778,-0.2689605858004427,-0.4691927428763334,-0.136421244478435,-0.3820103546349559,-0.11227246345284972,normal
-0.6926313982280186,-0.36467784611951953,-0.12734049937415648,-0.10973895880361662,-0.07516967440671424,-0.8089957748627342,-0.20611351628789065,normal
-0.01937948332738526,-0.4870886166697429,0.30374070515533447,-0.2629035625642312,0.2678513279713576,-0.12240941156768037,-0.11240839521738082,saturation
-0.6457518635589732,-0.7939219235033627,-0.24953770613370807,0.4978696391536488,-0.332266229629808,-0.9281215511745675,0.04636109886874909,insulation
-0.7708635016587645,0.8138404603327217,0.028425989217723213,-0.41421588644505836,-0.48237229158317063,-0.8825895653434558,-0.145036736573401,open_circuit
-0.6665594444872014,0.28042373819929167,-0.4471564614885679,-0.7303176581263896,-0.18222089088753676,-0.7630143293001314,-0.017041421937281115,open_circuit
-0.635288487843695,0.8544671226349662,-0.14418967779803182,-0.7788480886691964,0.24469511022632995,-0.940261319547317,-0.33812391671187647,open_circuit
0.12841254186306206,-0.30446528179609966,0.17391682297149913,-0.6955530749032419,-0.14637647016761224,-0.8172117225864863,-0.3735770734035262,normal
0.2024224199802166,-0.3226627814359677,0.15921678659255178,-0.4359527721721429,-0.3862136339155907,-0.6613059084481432,0.009267390087556532,normal
0.19181395115139,-0.7757050418794136,-0.3993454613492631,-0.5938836995242072,0.10086310353863648,-0.9161731035582452,-0.012124862612072851,insulation
-0.7130501877818478,0.14910250523951896,-0.08767377250738662,-0.7522445421500841,-0.11952924292955264,-0.9194715432276732,-0.35696370520829035,open_circuit
0.13128842222750692,-0.9281755045310984,-0.17980732902946528,-0.08076569184149562,-0.013759971689378037,-0.9437544403708003,0.02629458789469971,insulation
-0.7652954764244881,0.3265310155451929,-0.46006604614989755,0.13239989269572972,-0.06435259699400497,-0.9492661853399789,-0.23920657819100882,open_circuit
0.024390523498661332,-0.8310720767199765,0.0006317514899834009,0.18855056157781291,-0.2529963429549387,-0.9203315072025953,0.33150650031734097,insulation
-0.8227347837282268,-0.8433162577796449,0.3034947301830897,-0.05136223384178429,-0.10599351306448612,-0.9641492568625202,0.28883259078349915,insulation
-0.5589397877395019,0.4682127101849144,-0.10262532149387482,-0.7863639372395758,-0.35734039451203853,-0.8232602016412773,-0.09232610073454564,open_circuit
-0.831110203911421,-0.07630805792796913,-0.03583308447003475,0.21192335599468826,-0.7115711071682429,-0.9235171781700159,-0.3415570452112231,open_circuit
-0.6256469577601862,-0.501999898644212,-0.05410508058325547,-0.6454145099182234,0.10027551842715154,-0.3050426613062641,-0.4716135628097153,saturation
-0.48197305035879856,-0.3136630032876808,-0.07149980186200366,-0.6697305959531799,0.12279399137308755,-0.3642726971743082,-0.4083986870513254,normal
-0.8618279854947136,0.7866079623886367,-0.11303104933893593,-0.6726462662012499,0.13210296019462153,-0.9425379691083037,0.13594374461987185,open_circuit
-0.7532828415515858,0.00014484887926058398,0.18685584393652732,0.09660439998217862,-0.3192432154084216,-0.782367207729721,-0.15204512707992157,open_circuit
0.3549216944241357,-0.4155087190948983,0.06311473493463637,-0.04269272920812006,0.21525823128169197,-0.18475598593860765,-0.19478023272304784,saturation
-0.9198350349518246,-0.013645230490354487,0.25405433978384195,0.2761242380373421,-0.5871510180078013,-0.8850427882068129,-0.014798384417797628,open_circuit
-0.5801095334844202,0.6324312458031839,-0.12063729802741108,-0.09640490885603659,-0.6866670146507035,-0.9264674481496631,-0.0991604077307642,open_circuit
-0.7612768600290833,0.7496582045631718,-0.09169932970577577,-0.19284897049533378,-0.20966540380090237,-0.9544722991538467,-0.1614911536199958,open_circuit
-0.7874882875536497,-0.5096501975886121,-0.14001309735331802,0.05643495997788972,0.08323225855620092,0.2856223726569539,-0.38220165382238014,saturation
-0.8864734109545773,0.64102289720993,-0.10165946720407959,-0.3751115449368194,-0.11071893121610754,-0.9353633744699414,0.043874736028053474,open_circuit
-0.6840432124743911,0.889638156815716,0.14760934016169358,-0.19973244531190648,-0.054041717060564654,-0.8726673607684468,-0.2691332518883315,open_circuit
-0.8722605618157628,0.4657971682453764,0.17123979010113288,-0.7703022599837042,0.05459206612170103,-0.9183445961272898,0.08612045495702714,open_circuit
0.14823877524851692,-0.737970756813024,-0.40803771772284136,0.4020854989939382,0.018544305141710127,-0.9098809296728659,0.3342097048382563,insulation
-0.5894928031948263,-0.37589858002063636,-0.032913004434831805,-0.3747662596789607,-0.40441598306107485,-0.04321266492526843,-0.20945205865144023,saturation
-0.8532956197831161,-0.12116404536247649,0.04571513932258853,-0.6524684442584072,-0.07545687304661569,-0.9465587015303041,-0.16090595421566317,open_circuit
0.06108618380034503,-0.4938793924677934,0.07760143549262466,-0.7329088700450361,0.2385482276329205,-0.13559223905255113,-0.18217545386718453,saturation
-0.7305360753239407,-0.8696204803661277,0.2108821893719508,-0.14442516549048157,-0.2573650620956395,-0.9227292481005887,-0.22744908852311385,insulation
-0.9248577827108672,0.45776418693957777,0.21796488466467423,-0.17610716265366233,-0.24408031028514515,-0.8954908577061009,-0.2915233413019404,open_circuit
-0.7700200896452574,0.7949028388249094,0.0970160758856764,-0.18819015797153682,-0.12211308500499901,-0.9315938591211836,-0.25436767452158826,open_circuit
-0.7539811318479955,0.16181030316070832,-0.1301529109669346,-0.7148282920813565,-0.16341827804118353,-0.907943916480565,-0.13593610224364727,open_circuit
-0.7979703828625887,-0.274778722299587,0.05311669693247012,-0.4502132007698869,-0.008496334683947226,-0.6358266329201501,-0.3762556451676396,normal
-0.831780919670565,0.18150505983246024,0.466349033747818,0.03292126423606323,-0.17845367451883287,-0.9351286152304592,-0.04025407680185447,open_circuit
-0.7773121864758118,0.2665734791934823,-0.18850397574083644,-0.030126505809949133,0.06504559996996662,-0.8961731052411115,-0.22902630269741697,open_circuit
-0.8238747080004938,0.7713670127143012,-0.10477421818730193,-0.7517381285652396,-0.1293393128132545,-0.8870681986612264,0.021185344587339894,open_circuit
-0.12990560631222137,-0.46749995713052395,0.008268231630054856,-0.09604994713733439,-0.5245894154677446,0.36844769326616056,0.2538114168216199,saturation
-0.025072267667701542,-0.27053308087929295,-0.40253198660904843,-0.31027380347603717,-0.2318357123799204,-0.5678005282611571,-0.05402939144231028,normal
-0.7959285034960151,0.6052103840219806,-0.0319825832668883,-0.4149195746881965,-0.36181139255265216,-0.9237158577963722,0.1334116923389666,open_circuit
-0.5635528319614728,-0.7980898357246484,0.013113751978600874,0.41435329066709636,-0.33399670687733835,-0.9554265052771207,0.05347790427409166,insulation
-0.14349717040378662,-0.43139091524609485,-0.11952862345687265,0.27065670954810916,-0.3056185186571613,-0.22666610229842576,-0.28640274227976203,saturation
0.4943257216099465,-0.5014267483721233,-0.11337463261580893,-0.4868663647013015,-0.030702840306292722,0.2173813979710083,-0.19494728278718226,saturation
0.03660415741215506,-0.05405554640273913,0.25301080857479263,-0.3667433977625474,-0.043983796670867714,-0.3752072383491811,-0.4412150304772207,normal
-0.6102461579207803,-0.8223048054480819,0.2898107400046044,-0.3561110578549528,-0.31247740681992503,-0.9370880198054341,0.011268974697310558,insulation
-0.822260729331217,0.06756961242974524,0.11358550871933204,0.19264686107853013,-0.04117131753250641,-0.9584576086050717,-0.12566087749755395,open_circuit
-0.4628338149524883,0.7056823675021856,-0.21079372526552476,-0.41370549144400526,0.17492321507608555,-0.9263192151491004,-0.2321923373274659,open_circuit
0.17016763222925102,-0.46141853928529164,-0.05221886872715942,-0.1954193288065884,0.0885199068051864,-0.165766861428012,-0.4541960499440803,saturation
0.11870411583730955,-0.5891649122222936,0.27446204280230546,0.29594652026112134,-0.11034727357094731,0.38889743216037786,-0.0867548603656654,saturation
-0.6202518687146992,0.7687560839547901,-0.11003837395167437,-0.7676989583414623,-0.1814632672129467,-0.8686373710460912,0.1696361078304217,open_circuit
-0.5603089926320586,0.45890516440849727,0.014794935926587982,-0.14220473325494432,-0.43398973664315926,-0.9040588094474311,-0.47568819663678197,open_circuit
-0.7867648179982438,0.5873860217098329,-0.4817460502262705,0.23169380857212585,-0.26673588814675087,-0.9393410985316251,-0.11000958579170171,open_circuit
-0.8022100353655025,-0.27392195977644074,0.3001997903459568,-0.48825736112876783,-0.6225281616838959,-0.5819379035376897,-0.22465234136555667,normal
-0.7787785991402171,0.010009435079118445,-0.25295415466961657,0.15418467150337012,-0.2905678449164954,-0.9145194622394691,0.07646967966764512,open_circuit
-0.6042283595499116,-0.3378843882777703,0.00527391934022603,-0.042085653744825535,-0.19080885665160854,-0.6486378162575894,-0.1696139996146248,normal
0.5023813313010445,-0.5116383098572997,-0.31522815129483206,0.25412363585377595,-0.1463863469491776,0.40002257344634484,-0.3890944456208145,saturation
0.10178829903898012,-0.44889859836995705,-0.1275235023035748,-0.623463674617028,-0.0023562444550516704,0.38142387652153087,-0.7920266699503673,saturation
-0.42416017442806986,0.007511272469688746,-0.508734067665209,-0.6746404365038209,0.0008320915806873108,-0.43570808354470214,-0.09770387070115864,open_circuit
-0.37830925152840156,0.07256728809368607,0.31262393928603416,-0.42407271651130574,-0.053821376621674966,-0.9196136627081476,-0.019673300302808477,open_circuit
-0.21269998058117345,-0.5107268271399616,0.054388910253514666,0.19380282881106758,0.4270445194967628,0.3893825559873475,-0.26310411670113687,saturation
-0.17783258395975554,-0.8338213403612394,-0.08461906739526626,0.5905010563165725,0.09198664646121824,-0.862651979784764,0.48998523228576873,insulation
-0.002632307105882692,-0.44198895824160017,0.0510160870031271,0.3109074065298969,-0.27705466911645005,-0.040255443549356396,-0.7916286504207196,saturation
-0.8486501542047868,0.6046864066792926,0.1641684589111918,-0.1675929821326585,0.023791675465691886,-0.9576907287584483,-0.15168372454553183,open_circuit
-0.4621595317651108,-0.8881180134095428,-0.12787886281917338,-0.32956580234148536,-0.31336956162021146,-0.9022207311207483,0.022048670667353054,insulation
-0.9294607579898821,0.40186140409786486,0.18026431756922534,-0.5905224089634866,-0.3244028301500102,-0.8970843782747052,-0.18071435085752544,open_circuit
-0.4380227514995252,-0.2960629680475829,-0.4129065689819953,0.030620547972114665,-0.1333261917031966,-0.9219914015256122,-0.620857834284765,normal
